"TABLE_NAME"	"INDEX_NAME"	"INDEX_TYPE"	"UNIQUENESS"	"STATUS"	"VISIBILITY"	"PARTITIONED"	"COLUMN_POSITION"	"COLUMN_NAME"	"DESCEND"	"COLUMN_EXPRESSION"	"BLEVEL"	"LEAF_BLOCKS"	"DISTINCT_KEYS"	"AVG_LEAF_BLOCKS_PER_KEY"	"AVG_DATA_BLOCKS_PER_KEY"	"CLUSTERING_FACTOR"	"NUM_ROWS"	"SAMPLE_SIZE"	"LAST_ANALYZED"
"SYS192493_IX_SPLPRO_PATH_TABLE"	"SYS192493_IX_SPLPRO_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"RID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS192493_IX_SPLPRO_PATH_TABLE"	"SYS192493_IX_SPLPRO_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"PATHID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS192493_IX_SPLPRO_PATH_TABLE"	"SYS192493_IX_SPLPRO_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"ORDER_KEY"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS192493_IX_SPLPRO_PATH_TABLE"	"SYS192493_IX_SPLPRO_VALUE_IX"	"FUNCTION-BASED NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SYS_NC00006$"	"ASC"	"SUBSTRB(""VALUE"",1,1599)"	0	0	0	0	0	0	0	0	13-OCT-22
"SYS192497_IX_SPLPRO_PATH_TABLE"	"SYS192497_IX_SPLPRO_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"RID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS192497_IX_SPLPRO_PATH_TABLE"	"SYS192497_IX_SPLPRO_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"PATHID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS192497_IX_SPLPRO_PATH_TABLE"	"SYS192497_IX_SPLPRO_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"ORDER_KEY"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS192497_IX_SPLPRO_PATH_TABLE"	"SYS192497_IX_SPLPRO_VALUE_IX"	"FUNCTION-BASED NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SYS_NC00006$"	"ASC"	"SUBSTRB(""VALUE"",1,1599)"	0	0	0	0	0	0	0	0	13-OCT-22
"SYS201414_IX_PRODIN_PATH_TABLE"	"SYS201414_IX_PRODIN_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"RID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS201414_IX_PRODIN_PATH_TABLE"	"SYS201414_IX_PRODIN_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"PATHID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS201414_IX_PRODIN_PATH_TABLE"	"SYS201414_IX_PRODIN_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"ORDER_KEY"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS201414_IX_PRODIN_PATH_TABLE"	"SYS201414_IX_PRODIN_VALUE_IX"	"FUNCTION-BASED NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SYS_NC00006$"	"ASC"	"SUBSTRB(""VALUE"",1,1599)"	0	0	0	0	0	0	0	0	13-OCT-22
"SYS201418_IX_PRODIN_PATH_TABLE"	"SYS201418_IX_PRODIN_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"RID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS201418_IX_PRODIN_PATH_TABLE"	"SYS201418_IX_PRODIN_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"PATHID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS201418_IX_PRODIN_PATH_TABLE"	"SYS201418_IX_PRODIN_PIKEY_IX"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"ORDER_KEY"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"SYS201418_IX_PRODIN_PATH_TABLE"	"SYS201418_IX_PRODIN_VALUE_IX"	"FUNCTION-BASED NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SYS_NC00006$"	"ASC"	"SUBSTRB(""VALUE"",1,1599)"	0	0	0	0	0	0	0	0	13-OCT-22
"UNII_CHEM_STRUCT"	"PK_UNIICHEMSTRUCT"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"UNII"	"ASC"	""	1	23	6077	1	1	1178	6077	6077	02-AUG-26
"USER_AUTHORITY"	"IX_AUTHS_USERNAME"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"USERNAME"	"ASC"	""	0	1	195	1	1	1	195	195	13-OCT-22
"USER_AUTHORITY"	"IX_AUTHS_USERNAME"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"AUTHORITY"	"ASC"	""	0	1	195	1	1	1	195	195	13-OCT-22
